# S3-async after — 2026-09-22 13:30:27
# base=http://localhost:8080 users=30 duration=300s topic=MOVIE_WATCHING/LEVEL_3 audio=scripts/test_audio.webm
# 서버: SPRING_PROFILES_ACTIVE=dev STT_ENABLED=false LLM_ENABLED=false STT_MOCK_DELAY_MS=3000 LLM_MOCK_DELAY_MS=4500 JAVA_TOOL_OPTIONS="-Xms2g -Xmx2g" ./gradlew bootRun (MySQL 3307, 실제 R2, 워커 동시 상한 30)
# 요약: 접수 248/248 202, p95 0.032s(SLO 0.5s ✓). 접수→완료 p50 12.3s / p95 18.3s / max 26.7s — S1 단독(10.3s) 대비 p95 +8s는 큐 대기(큐 max 40, 처리 중 max 30 = 동시 상한에 붙음).
#       처리량 44콤보/분(전환 전 k6 1,080건/5분 = 216/분): 동기는 상한이 없어 30명이 각자 7.5s씩 자고 끝났고, 비동기는 워커 슬롯 30이 상한. 30명 연속 제출 = 문항 ~90개 동시 요구 vs 슬롯 30. 상한은 설정값(backlog "동시 상한 산정").
#       GC 5분: Humongous 3회(전환 전 25회 — 오디오가 HTTP 요청 힙을 안 거침), Evacuation 4회, Full GC 0.
#       FAILED 1/682: R2 "key does not exist" — 스크립트가 PUT 응답을 확인 안 하고 접수함(브라우저는 put.ok 확인 후 접수). 워커는 이걸 3회 재시도했는데 404는 재시도 무의미 → 후속.
user attemptId                             q   http  submit_s  complete_s
25  fe79d3f7-4ebd-4672-bf68-9bd25e452a8d  3   202   0.024030  12.3
25  6491ce7f-f261-4407-9ff2-9ad8d1ba7e89  2   202   0.024457  10.2
25  0f28dac1-3cbc-4efa-a412-d2b4673f32ff  3   202   0.024517  10.2
25  de1e2711-e1fc-4642-9ce8-4071f6376178  3   202   0.024622  10.3
26  77e9c501-58aa-4b15-aa5c-1074f94472c7  2   202   0.018630  10.3
26  4f2f395a-a1aa-437d-9b82-220645556daa  3   202   0.018747  14.3
26  c441168f-994e-44f8-afbf-ee39c1a55f95  3   202   0.018842  12.2
26  03f04707-4be4-4569-abb9-a600459fc777  3   202   0.019081  10.3
26  bc3ea2ad-cba5-430c-ae0b-bd4228abbc7b  2   202   0.020231  12.3
26  9f5f0bc8-976a-4b9e-9f88-4358b3a62be4  3   202   0.020877  26.6
26  c6e564cc-a0b0-4581-9eb3-c208ec6f3a60  3   202   0.022312  10.2
26  6625b832-75ae-478d-a840-ceb32bb0a101  3   202   0.026248  12.3
27  ec9d45a1-bc28-4a28-a541-2824965095cc  3   202   0.020649  10.2
27  20b63df2-91df-4749-88c7-9a7ba5d188d2  3   202   0.020821  12.3
27  e5d1733e-9955-4b42-9449-38e071e01c77  3   202   0.021954  12.3
27  3fe402cb-6aca-45e1-b712-09a86b31d2e9  3   202   0.022125  12.3
27  9b49e582-f862-4173-8314-4f10d158134b  3   202   0.022544  20.4
27  fbcd56b2-0a5d-4bb2-abad-7520c06b715d  3   202   0.023256  12.3
27  76861953-1198-432c-b937-76612bbceb93  3   202   0.026255  14.3
27  c9ff1ef6-c39d-4251-b9f3-928f735c994d  3   202   0.029200  12.3
28  8eecb5de-3fb2-4e1c-910e-d61b665ce949  2   202   0.015386  12.2
28  8dcc0de2-f098-4882-98b0-9cce4bf29cf6  3   202   0.018696  14.3
28  4f4f33c8-7927-4044-979b-059aa63f7660  3   202   0.020260  12.3
28  f58031b6-32ac-464f-86bd-154febd30c80  3   202   0.022050  12.3
28  63112c72-64b6-4a3b-81ea-63ba53f0859b  3   202   0.023944  10.2
28  c3a73e8b-d10b-4e46-b603-1e0d5622385b  2   202   0.028851  12.3
28  10fa8960-b991-4c1b-aa2e-7a2e0105820a  3   202   0.035331  22.4
28  aa188d4b-3692-4803-b2f0-bf2d3eea2853  2   202   0.043261  10.3
29  ce281146-7ae1-4226-8234-c6842a668f0e  2   202   0.016659  12.3
29  b73868c0-13cd-40ce-8236-ebefe0b9fddb  3   202   0.017763  12.2
29  14894d99-7085-4751-8b1b-8eed033b22b5  2   202   0.020467  16.4
29  b2193337-ad19-4c0d-ba07-49855307ed2a  3   202   0.021446  12.3
29  596e28f8-b2b1-4d70-8bf6-dcc5f0a5d142  3   202   0.021615  12.2
29  00f03d88-92ec-4e87-bdec-90ad0515904b  3   202   0.023025  12.2
